sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
62,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1900,""6"":2425,""7"":2892,""8"":1865}","{""5"":1796,""6"":2096,""7"":3000,""8"":2232}","[-34.04,15.98,-230.61]","[25.167883323585897,24.333017901988768,53.88223124256487]",0.0,109432,coil_as_tip,thesis_trusted,True,
63,repeat,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":1796,""6"":2096,""7"":3000,""8"":2232}","{""5"":1882,""6"":2425,""7"":2894,""8"":1865}","[-43.74,39.29,-229.65]","[22.47278871400829,1.1782733900490427,63.62707457800248]",0.0,111024,coil_as_tip,thesis_trusted,True,
64,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":1882,""6"":2425,""7"":2894,""8"":1865}","{""5"":1882,""6"":2425,""7"":2894,""8"":1865}","[-43.69,39.56,-229.78]","[22.582779311689308,0.8993536652423373,63.578025056745716]",0.03667777999999089,112576,coil_as_tip,thesis_trusted,True,
65,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1882,""6"":2425,""7"":2894,""8"":1865}","{""5"":1953,""6"":2263,""7"":2817,""8"":2047}","[-44.47,27.27,-222.18]","[15.902436894645234,13.71536936984424,64.30964425444272]",0.0,114160,coil_as_tip,thesis_trusted,True,
66,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":1953,""6"":2262,""7"":2817,""8"":2047}","{""5"":1793,""6"":2793,""7"":2999,""8"":1534}","[-34.83,67.13,-233.6]","[24.39594396764906,-26.89659727272025,54.78629909509546]",0.0,115736,coil_as_tip,thesis_trusted,True,
67,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1793,""6"":2793,""7"":2999,""8"":1534}","{""5"":1953,""6"":2263,""7"":2817,""8"":2047}","[-44.64,28.21,-222.22]","[15.872893803752476,12.775355477745784,64.481693922976]",0.038007806000223354,117304,coil_as_tip,thesis_trusted,True,
68,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1953,""6"":2263,""7"":2817,""8"":2047}","{""5"":2499,""6"":2793,""7"":2289,""8"":1531}","[-38.53,71.05,-193.31]","[-16.083569831284848,-27.842824337391015,58.37156295484192]",0.0,118896,coil_as_tip,thesis_trusted,True,
69,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2500,""6"":2793,""7"":2289,""8"":1530}","{""5"":1965,""6"":2263,""7"":2815,""8"":2047}","[-45.07,28.330000000000002,-221.03]","[14.676060618858344,12.743927834931881,64.908311586468]",0.03805337399990094,120440,coil_as_tip,thesis_trusted,True,
70,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2131,""6"":2424,""7"":2632,""8"":1862}","{""5"":1965,""6"":2263,""7"":2815,""8"":2047}","{""5"":2132,""6"":2426,""7"":2632,""8"":1867}","[-49.39,42.11,-211.0]","[3.649947638398004,-0.2535370755416295,69.22600060295973]",0.03709593899975516,122024,coil_as_tip,thesis_trusted,True,
71,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2132,""6"":2426,""7"":2632,""8"":1867}","{""5"":1966,""6"":2262,""7"":2815,""8"":2047}","[-45.01,27.92,-221.04]","[14.716278341234329,13.151953104893124,64.84750111138399]",0.03872181899987481,123584,coil_as_tip,thesis_trusted,True,
72,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1966,""6"":2262,""7"":2815,""8"":2047}","{""5"":2132,""6"":2197,""7"":2633,""8"":2124}","[-44.5,20.93,-210.6]","[4.8185945675942605,20.887607839489526,64.29135208087304]",0.03712137399998028,125160,coil_as_tip,thesis_trusted,True,
73,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2132,""6"":2197,""7"":2633,""8"":2124}","{""5"":1968,""6"":2247,""7"":2815,""8"":2047}","[-44.65,26.330000000000002,-220.53]","[14.325312206154507,14.774252726930072,64.48268688803256]",0.03796515599970007,126720,coil_as_tip,thesis_trusted,True,
74,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1968,""6"":2247,""7"":2815,""8"":2047}","{""5"":2393,""6"":2425,""7"":2392,""8"":1865}","[-48.28,42.83,-195.41]","[-11.94760016840678,0.1692309926541995,68.06998608101235]",0.0,128296,coil_as_tip,thesis_trusted,True,
75,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2393,""6"":2425,""7"":2392,""8"":1865}","{""5"":1969,""6"":2260,""7"":2815,""8"":2047}","[-45.03,27.43,-220.31]","[14.024128794160674,13.694214817639818,64.86427130442777]",0.0,129856,coil_as_tip,thesis_trusted,True,
76,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":1969,""6"":2260,""7"":2815,""8"":2047}","{""5"":2132,""6"":2947,""7"":2633,""8"":1402}","[-32.58,81.2,-212.37]","[2.1977482035831883,-39.37680332599937,52.50050345945695]",0.0,131424,coil_as_tip,thesis_trusted,True,
77,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2132,""6"":2947,""7"":2633,""8"":1402}","{""5"":1965,""6"":2264,""7"":2815,""8"":2047}","[-45.12,28.52,-220.9]","[14.53233136295728,12.564087478762055,64.95830505895022]",0.0,132984,coil_as_tip,thesis_trusted,True,
78,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1965,""6"":2264,""7"":2815,""8"":2047}","{""5"":2653,""6"":2425,""7"":2160,""8"":1862}","[-39.06,44.800000000000004,-175.74]","[-31.682400754019767,-0.3738202563673312,58.79416044730051]",0.0,134560,coil_as_tip,thesis_trusted,True,
79,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2653,""6"":2425,""7"":2160,""8"":1862}","{""5"":1970,""6"":2260,""7"":2815,""8"":2047}","[-45.24,27.6,-219.91]","[13.61213268051236,13.554485143497338,65.0734000219745]",0.038295684000331676,136136,coil_as_tip,thesis_trusted,True,
80,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1970,""6"":2260,""7"":2815,""8"":2047}","{""5"":1966,""6"":2609,""7"":2816,""8"":1700}","[-45.28,55.76,-221.67000000000002]","[13.301876832510487,-14.658595186971333,65.1765483389896]",0.0,137704,coil_as_tip,thesis_trusted,True,
81,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1966,""6"":2609,""7"":2816,""8"":1700}","{""5"":1964,""6"":2263,""7"":2815,""8"":2047}","[-45.11,28.45,-220.97]","[14.607305559174193,12.628742401297686,64.94837475716541]",0.0,139280,coil_as_tip,thesis_trusted,True,
82,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1964,""6"":2263,""7"":2815,""8"":2047}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","[-31.84,40.13,-244.45000000000002]","[37.2056235064037,-0.7718850179936254,51.773971137825995]",0.0,140872,coil_as_tip,thesis_trusted,True,
83,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","{""5"":1953,""6"":2262,""7"":2817,""8"":2047}","[-44.57,27.67,-222.27]","[15.962567343298247,13.310074096307503,64.41073861824987]",0.0,142448,coil_as_tip,thesis_trusted,True,
84,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1954,""6"":2263,""7"":2817,""8"":2047}","{""5"":2315,""6"":2262,""7"":2461,""8"":2047}","[-46.95,27.36,-203.81]","[-2.431772663504006,14.978469580754407,66.7338426240214]",0.03891354200004571,144016,coil_as_tip,thesis_trusted,True,
85,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2315,""6"":2262,""7"":2461,""8"":2047}","{""5"":1967,""6"":2260,""7"":2815,""8"":2047}","[-44.97,27.45,-220.73000000000002]","[14.441702211425707,13.643330362354291,64.80559240358672]",0.0,145608,coil_as_tip,thesis_trusted,True,
86,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":1967,""6"":2260,""7"":2815,""8"":2047}","{""5"":2132,""6"":1965,""7"":2633,""8"":2385}","[-31.62,4.0600000000000005,-208.0]","[3.500135337861849,37.873577637165056,51.36889893559183]",0.0,147192,coil_as_tip,thesis_trusted,True,
87,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2132,""6"":1965,""7"":2633,""8"":2385}","{""5"":1967,""6"":2246,""7"":2815,""8"":2047}","[-44.26,25.36,-221.19]","[15.055802740234185,15.692349413508296,64.09270989677017]",0.037168984999880195,148752,coil_as_tip,thesis_trusted,True,
88,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1967,""6"":2246,""7"":2815,""8"":2047}","{""5"":1802,""6"":2088,""7"":3000,""8"":2231}","[-33.78,15.31,-230.38]","[24.988395750506726,25.01748958540425,53.62015734895368]",0.0,150328,coil_as_tip,thesis_trusted,True,
89,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1802,""6"":2089,""7"":3000,""8"":2231}","{""5"":1955,""6"":2246,""7"":2817,""8"":2047}","[-44.02,25.66,-221.89000000000001]","[15.73260412508779,15.341276315132099,63.855459891381685]",0.0,151912,coil_as_tip,thesis_trusted,False,stale_telemetry
90,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":1955,""6"":2246,""7"":2817,""8"":2047}","{""5"":2315,""6"":2609,""7"":2457,""8"":1702}","[-47.17,57.410000000000004,-204.8]","[-3.6490931340960913,-15.06263706439642,67.01852210440757]",0.0,153496,coil_as_tip,thesis_trusted,True,
91,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2315,""6"":2609,""7"":2457,""8"":1702}","{""5"":1965,""6"":2261,""7"":2815,""8"":2047}","[-44.910000000000004,27.88,-221.15]","[14.829204215929366,13.183551052285338,64.74775485057707]",0.03892363500017382,155080,coil_as_tip,thesis_trusted,True,
92,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":1964,""6"":2261,""7"":2815,""8"":2047}","{""5"":2132,""6"":2686,""7"":2633,""8"":1633}","[-44.97,63.52,-211.63]","[2.720699012914963,-21.66206357463333,64.85188467745809]",0.0,156680,coil_as_tip,thesis_trusted,True,
93,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2132,""6"":2686,""7"":2633,""8"":1633}","{""5"":1964,""6"":2263,""7"":2815,""8"":2047}","[-44.95,28.21,-221.43]","[15.084129559424781,12.83399658279798,64.7892848650865]",0.0,158264,coil_as_tip,thesis_trusted,True,
94,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":1964,""6"":2263,""7"":2815,""8"":2047}","{""5"":2500,""6"":2094,""7"":2291,""8"":2232}","[-38.550000000000004,16.57,-190.22]","[-15.16946152173253,26.716987449806116,58.27035157192503]",0.03887563699981911,159832,coil_as_tip,thesis_trusted,True,
95,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2500,""6"":2094,""7"":2291,""8"":2232}","{""5"":1969,""6"":2247,""7"":2815,""8"":2047}","[-44.72,26.11,-219.9]","[13.712945374694101,15.040021869410658,64.5503154813364]",0.0,161432,coil_as_tip,thesis_trusted,True,
96,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1969,""6"":2247,""7"":2815,""8"":2047}","{""5"":2653,""6"":2425,""7"":2159,""8"":1863}","[-39.22,42.52,-175.58]","[-31.675204847175905,1.9121314159333949,58.94899316616255]",0.0,162992,coil_as_tip,thesis_trusted,True,
97,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2653,""6"":2425,""7"":2159,""8"":1863}","{""5"":2134,""6"":2193,""7"":2631,""8"":2124}","[-44.58,20.8,-204.52]","[-1.235700556769217,21.463337033165033,64.35256027197737]",0.0,164536,coil_as_tip,thesis_trusted,True,
98,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2134,""6"":2193,""7"":2631,""8"":2124}","{""5"":2393,""6"":2425,""7"":2388,""8"":1867}","[-48.06,42.29,-194.38]","[-12.93458006566928,0.7828146781473677,67.84574125209465]",0.03712780100022428,166112,coil_as_tip,thesis_trusted,True,
99,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2393,""6"":2425,""7"":2388,""8"":1867}","{""5"":2133,""6"":2194,""7"":2631,""8"":2124}","[-44.61,20.84,-204.79]","[-0.9694493332988543,21.40371156048463,64.38346478634291]",0.0,167688,coil_as_tip,thesis_trusted,True,
100,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2133,""6"":2194,""7"":2631,""8"":2124}","{""5"":2315,""6"":2248,""7"":2455,""8"":2047}","[-46.35,25.82,-200.9]","[-5.219238791521946,16.726371547470656,66.12182032058621]",0.03807707999976628,169248,coil_as_tip,thesis_trusted,True,
101,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2315,""6"":2248,""7"":2455,""8"":2047}","{""5"":2133,""6"":2193,""7"":2631,""8"":2123}","[-44.63,20.71,-204.98000000000002]","[-0.7704847906821328,21.519472235891698,64.40377677321335]",0.0390858109999499,170824,coil_as_tip,thesis_trusted,True,
102,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2133,""6"":2193,""7"":2631,""8"":2123}","{""5"":1805,""6"":2088,""7"":3000,""8"":2231}","[-34.22,15.35,-229.65]","[24.256160405996013,25.03213330011541,54.05801230423995]",0.03864217499994993,172392,coil_as_tip,thesis_trusted,True,
103,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1804,""6"":2088,""7"":3000,""8"":2231}","{""5"":2132,""6"":2173,""7"":2632,""8"":2124}","[-43.53,18.82,-210.06]","[4.4376104433554815,23.029321269132325,63.315383494101056]",0.038127873000121326,173968,coil_as_tip,thesis_trusted,True,
104,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":2132,""6"":2173,""7"":2633,""8"":2124}","{""5"":1795,""6"":2793,""7"":3000,""8"":1534}","[-34.7,67.03,-232.39000000000001]","[23.196917941141265,-26.7084223500109,54.65240814611013]",0.03990038099982485,175528,coil_as_tip,thesis_trusted,True,
105,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1795,""6"":2793,""7"":3000,""8"":1535}","{""5"":2132,""6"":2195,""7"":2632,""8"":2124}","[-44.52,20.84,-210.04]","[4.266648473904041,21.018480199770345,64.30946105584785]",0.0381584860001567,177080,coil_as_tip,thesis_trusted,True,
106,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":2195,""7"":2632,""8"":2125}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","[-31.78,38.63,-244.4]","[37.26594903258413,0.7276024922434843,51.710741101182364]",0.0,178672,coil_as_tip,thesis_trusted,True,
107,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2194,""7"":2632,""8"":2124}","[-44.19,20.52,-211.84]","[6.086216328647282,21.20485926972382,63.984290847697665]",0.0,180256,coil_as_tip,thesis_trusted,True,
108,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":2132,""6"":2194,""7"":2632,""8"":2124}","{""5"":1898,""6"":2425,""7"":2892,""8"":1865}","[-44.26,39.59,-228.67000000000002]","[21.471927033022865,0.95213415042479,64.14470083297532]",0.0,181848,coil_as_tip,thesis_trusted,True,
109,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1898,""6"":2425,""7"":2892,""8"":1866}","{""5"":2132,""6"":2194,""7"":2633,""8"":2124}","[-44.2,20.5,-211.63]","[5.8782208308005295,21.24022914262371,63.99360991237914]",0.0,183408,coil_as_tip,thesis_trusted,True,
110,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2132,""6"":2193,""7"":2633,""8"":2124}","{""5"":2315,""6"":2609,""7"":2456,""8"":1702}","[-47.17,57.39,-204.42000000000002]","[-4.026601168148858,-15.014822348566206,67.01732328178042]",0.0,184984,coil_as_tip,thesis_trusted,True,
111,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2315,""6"":2609,""7"":2456,""8"":1702}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","[-44.58,20.84,-209.14000000000001]","[3.368902980893978,21.08462103870869,64.36671853749557]",0.0,186560,coil_as_tip,thesis_trusted,True,
112,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","{""5"":1966,""6"":2609,""7"":2815,""8"":1701}","[-45.33,55.35,-222.09]","[13.750670871403116,-14.28038899709798,65.22698630679093]",0.0,188152,coil_as_tip,thesis_trusted,True,
113,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1966,""6"":2609,""7"":2815,""8"":1701}","{""5"":2132,""6"":2196,""7"":2632,""8"":2124}","[-44.54,20.89,-209.79]","[4.013597853437972,20.986994995501476,64.32880182609854]",0.0379586079998262,189712,coil_as_tip,thesis_trusted,True,
114,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2131,""6"":2424,""7"":2632,""8"":1862}","{""5"":2132,""6"":2196,""7"":2632,""8"":2124}","{""5"":2132,""6"":2426,""7"":2632,""8"":1869}","[-49.46,41.76,-210.53]","[3.2066840376507173,0.13014749699765105,69.29384991428931]",0.0,191304,coil_as_tip,thesis_trusted,True,
115,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2132,""6"":2426,""7"":2632,""8"":1869}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","[-44.64,20.87,-209.25]","[3.476232618394505,21.046770869282497,64.42711484192237]",0.0,192872,coil_as_tip,thesis_trusted,True,
116,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","{""5"":2132,""6"":1966,""7"":2632,""8"":2384}","[-31.57,3.81,-207.51]","[3.0299377672963317,38.15872612718461,51.31689332749174]",0.03692954500002088,194448,coil_as_tip,thesis_trusted,True,
117,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2132,""6"":1966,""7"":2631,""8"":2384}","{""5"":2132,""6"":2173,""7"":2632,""8"":2124}","[-43.65,18.740000000000002,-208.52]","[2.9072856879151345,23.222319302097524,63.43052645809776]",0.0,196024,coil_as_tip,thesis_trusted,True,
118,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":2132,""6"":2173,""7"":2632,""8"":2124}","{""5"":2132,""6"":2947,""7"":2632,""8"":1404}","[-32.49,81.35000000000001,-211.09]","[0.9104592546660797,-39.43273004014856,52.40691198206548]",0.0,197592,coil_as_tip,thesis_trusted,True,
119,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2132,""6"":2947,""7"":2632,""8"":1404}","{""5"":2132,""6"":2196,""7"":2631,""8"":2125}","[-44.75,21.05,-208.68]","[2.894250447071613,20.909308692914998,64.53574680006817]",0.037447887000325863,199152,coil_as_tip,thesis_trusted,True,
120,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":2132,""6"":2196,""7"":2631,""8"":2125}","{""5"":2132,""6"":2686,""7"":2633,""8"":1633}","[-44.99,63.78,-210.74]","[1.8139723914402737,-21.85604609673981,64.86970643456263]",0.0,200728,coil_as_tip,thesis_trusted,True,
121,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2132,""6"":2686,""7"":2633,""8"":1633}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","[-44.730000000000004,21.12,-208.6]","[2.809389868863178,20.84531905528484,64.51564683633445]",0.03746047999993607,202312,coil_as_tip,thesis_trusted,True,
122,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2132,""6"":2196,""7"":2631,""8"":2124}","{""5"":2500,""6"":2793,""7"":2286,""8"":1534}","[-38.61,70.66,-192.49]","[-16.87298437515082,-27.393556413186666,58.448263738501296]",0.0,203880,coil_as_tip,thesis_trusted,True,
123,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2500,""6"":2793,""7"":2286,""8"":1534}","{""5"":2132,""6"":2196,""7"":2631,""8"":2125}","[-44.83,21.29,-206.56]","[0.7621354211967173,20.82561480118853,64.60977955583401]",0.037197645000105695,205456,coil_as_tip,thesis_trusted,True,
