sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
124,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2564,""6"":2102,""7"":2346,""8"":2266}","{""5"":2195,""6"":2239,""7"":2713,""8"":2159}","{""5"":2565,""6"":2145,""7"":2348,""8"":2266}","[-42.6,35.83,-243.4]","[3.537809010960558,25.094621484589798,62.17226365817582]",0.0,1736616,coil_as_tip,thesis_trusted,True,
125,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2565,""6"":2145,""7"":2348,""8"":2265}","{""5"":2195,""6"":2220,""7"":2714,""8"":2159}","[-45.97,42.04,-243.09]","[3.553304108388147,18.87568793039244,65.54001147391764]",0.0,1738720,coil_as_tip,thesis_trusted,True,
126,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2220,""7"":2714,""8"":2159}","{""5"":2025,""6"":2291,""7"":2897,""8"":2081}","[-47.17,49.7,-250.06]","[10.924534502907932,11.604935159079254,66.7637829433306]",0.02382365707308054,1740888,coil_as_tip,thesis_trusted,True,
127,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2025,""6"":2291,""7"":2897,""8"":2081}","{""5"":2194,""6"":2235,""7"":2716,""8"":2158}","[-46.410000000000004,43.27,-243.63]","[4.157700742124632,17.67665360888848,65.98173695991949]",0.0,1743096,coil_as_tip,thesis_trusted,True,
128,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2195,""6"":2235,""7"":2716,""8"":2158}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","[-46.57,79.53,-240.5]","[3.000344340610269,-18.69985531227934,66.12395112261629]",0.0,1745256,coil_as_tip,thesis_trusted,True,
129,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","{""5"":2379,""6"":2307,""7"":2533,""8"":2081}","[-48.52,49.51,-242.9]","[3.7599743205608434,11.405434652544216,68.08797210709045]",0.0,1747400,coil_as_tip,thesis_trusted,True,
130,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2564,""6"":2102,""7"":2346,""8"":2266}","{""5"":2379,""6"":2307,""7"":2533,""8"":2081}","{""5"":2564,""6"":2144,""7"":2348,""8"":2265}","[-42.99,35.660000000000004,-242.72]","[2.84818546196729,25.22730763040578,62.559837841245894]",0.0,1749520,coil_as_tip,thesis_trusted,True,
131,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2564,""6"":2144,""7"":2348,""8"":2265}","{""5"":2381,""6"":2293,""7"":2531,""8"":2081}","[-48.24,47.93,-242.6]","[3.3756454832213194,12.966922373359537,67.80717423934175]",0.0,1751648,coil_as_tip,thesis_trusted,True,
132,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2380,""6"":2293,""7"":2531,""8"":2081}","{""5"":2195,""6"":2010,""7"":2713,""8"":2420}","[-34.81,26.14,-244.58]","[4.217976011982984,34.837310543703936,54.38830690417611]",0.04127792990766466,1753816,coil_as_tip,thesis_trusted,True,
133,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2010,""7"":2713,""8"":2420}","{""5"":2379,""6"":2293,""7"":2533,""8"":2081}","[-48.18,47.410000000000004,-242.49]","[3.2377928437916808,13.480206060654318,67.74687078869962]",0.0,1755944,coil_as_tip,thesis_trusted,True,
134,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2564,""6"":2840,""7"":2346,""8"":1528}","{""5"":2379,""6"":2293,""7"":2533,""8"":2081}","{""5"":2564,""6"":2842,""7"":2348,""8"":1568}","[-42.300000000000004,87.74,-237.91]","[0.8752514200041048,-27.03675755222308,61.84316368098709]",0.037947071017697453,1758120,coil_as_tip,thesis_trusted,True,
135,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2564,""6"":2841,""7"":2348,""8"":1568}","{""5"":2380,""6"":2306,""7"":2531,""8"":2081}","[-48.57,49.44,-242.65]","[3.5063646255898675,11.461740246937971,68.1370822145704]",0.0,1760312,coil_as_tip,thesis_trusted,True,
136,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2380,""6"":2306,""7"":2531,""8"":2081}","{""5"":2195,""6"":2471,""7"":2714,""8"":1899}","[-50.14,59.78,-241.36]","[2.774000152483751,1.0663682080844836,69.70056628943499]",0.040083119878545403,1762448,coil_as_tip,thesis_trusted,True,
137,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2471,""7"":2714,""8"":1899}","{""5"":2379,""6"":2306,""7"":2533,""8"":2081}","[-48.56,49.2,-242.51]","[3.353578163776973,11.693789467005736,68.12662006600361]",0.03654822497628629,1764616,coil_as_tip,thesis_trusted,True,
138,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2379,""6"":2306,""7"":2533,""8"":2081}","{""5"":2195,""6"":2239,""7"":2713,""8"":2158}","[-46.56,43.87,-242.64000000000001]","[3.2012026640459794,17.02373547982317,66.12805627979782]",0.039610010804608464,1766752,coil_as_tip,thesis_trusted,True,
139,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2239,""7"":2713,""8"":2158}","{""5"":2379,""6"":2294,""7"":2533,""8"":2081}","[-48.21,48.2,-242.46]","[3.2506191635663413,12.689731257423183,67.77662093118224]",0.039898232789710164,1768880,coil_as_tip,thesis_trusted,True,
140,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2379,""6"":2294,""7"":2533,""8"":2081}","{""5"":2456,""6"":2471,""7"":2454,""8"":1900}","[-50.17,60.02,-241.33]","[2.7569665675729595,0.8250822397723994,69.73041488204483]",0.0,1771040,coil_as_tip,thesis_trusted,True,
141,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2456,""6"":2471,""7"":2454,""8"":1900}","{""5"":2380,""6"":2305,""7"":2531,""8"":2081}","[-48.56,49.18,-242.33]","[3.1727589821933577,11.703987817205729,68.12597413672762]",0.039726732997223735,1773176,coil_as_tip,thesis_trusted,True,
142,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2380,""6"":2305,""7"":2531,""8"":2081}","{""5"":2380,""6"":2657,""7"":2532,""8"":1733}","[-48.49,73.63,-240.69]","[2.862848330559302,-12.798961154002782,68.04568028668649]",0.0,1775352,coil_as_tip,thesis_trusted,True,
143,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2380,""6"":2656,""7"":2532,""8"":1733}","{""5"":2380,""6"":2307,""7"":2531,""8"":2081}","[-48.51,49.550000000000004,-242.42000000000002]","[3.282892905130524,11.33943831836985,68.07623298759546]",0.04104052484035492,1777544,coil_as_tip,thesis_trusted,True,
144,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2380,""6"":2307,""7"":2531,""8"":2081}","{""5"":1860,""6"":2137,""7"":3082,""8"":2266}","[-37.99,40.12,-261.02]","[21.381181167853384,21.769260836816564,57.62510557505816]",0.039475456811487675,1779688,coil_as_tip,thesis_trusted,True,
145,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":1860,""6"":2137,""7"":3082,""8"":2266}","{""5"":2379,""6"":2293,""7"":2532,""8"":2081}","[-47.980000000000004,47.88,-244.47]","[5.2410951942005966,13.118467847244823,67.55393256593038]",0.0,1781920,coil_as_tip,thesis_trusted,True,
146,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":2380,""6"":2293,""7"":2533,""8"":2081}","{""5"":1957,""6"":2471,""7"":2975,""8"":1898}","[-46.85,59.13,-255.92000000000002]","[17.28896562214109,2.507100703169243,66.4632421950227]",0.0,1784056,coil_as_tip,thesis_trusted,True,
147,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":1957,""6"":2471,""7"":2975,""8"":1898}","{""5"":2380,""6"":2303,""7"":2533,""8"":2081}","[-48.22,48.67,-244.79]","[5.602648458169313,12.346915778647471,67.79494427261018]",0.0,1786224,coil_as_tip,thesis_trusted,True,
148,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1826,""6"":2840,""7"":3084,""8"":1528}","{""5"":2380,""6"":2303,""7"":2533,""8"":2081}","{""5"":1854,""6"":2841,""7"":3084,""8"":1564}","[-38.09,86.97,-255.81]","[18.722060353058197,-25.29452964680638,57.697919076304764]",0.039127458818256855,1788320,coil_as_tip,thesis_trusted,True,
149,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":1854,""6"":2841,""7"":3084,""8"":1564}","{""5"":2380,""6"":2306,""7"":2533,""8"":2081}","[-48.39,49.65,-244.27]","[5.136012784053264,11.340066775157084,67.96289138277479]",0.02508930303156376,1790480,coil_as_tip,thesis_trusted,True,
150,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1673,""6"":2471,""7"":3237,""8"":1897}","{""5"":2380,""6"":2306,""7"":2533,""8"":2081}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","[-35.86,63.35,-272.44]","[34.053092394640345,-0.8056917121484233,55.532169056094986]",0.038071610033512115,1792696,coil_as_tip,thesis_trusted,True,
151,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","{""5"":2380,""6"":2305,""7"":2533,""8"":2081}","[-48.14,49.36,-245.97]","[6.8186486051708926,11.722025284223143,67.7190791787246]",0.0401164919603616,1794864,coil_as_tip,thesis_trusted,True,
152,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2380,""6"":2305,""7"":2533,""8"":2081}","{""5"":2195,""6"":2994,""7"":2714,""8"":1431}","[-35.15,96.15,-244.23000000000002]","[7.668167140705037,-35.08856430067591,54.714509944339206]",0.0,1797096,coil_as_tip,thesis_trusted,True,
153,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2994,""7"":2714,""8"":1431}","{""5"":2380,""6"":2308,""7"":2532,""8"":2081}","[-48.58,49.93,-243.51]","[4.391657238821807,11.019148349822508,68.15009765020189]",0.0,1799144,coil_as_tip,thesis_trusted,True,
154,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2380,""6"":2308,""7"":2532,""8"":2081}","{""5"":2022,""6"":2303,""7"":2897,""8"":2081}","[-47.49,51.160000000000004,-250.27]","[11.212338034710342,10.158369394869737,67.08427727541624]",0.0,1801296,coil_as_tip,thesis_trusted,True,
155,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2022,""6"":2303,""7"":2897,""8"":2081}","{""5"":2380,""6"":2303,""7"":2533,""8"":2081}","[-48.31,49.31,-244.3]","[5.147796962645202,11.681223990756479,67.88306101650122]",0.0,1803464,coil_as_tip,thesis_trusted,True,
156,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2717,""6"":2471,""7"":2193,""8"":1897}","{""5"":2380,""6"":2303,""7"":2533,""8"":2081}","{""5"":2716,""6"":2471,""7"":2193,""8"":1899}","[-50.14,60.22,-242.49]","[3.9262142126798665,0.688364544390403,69.70456500426161]",0.0,1805624,coil_as_tip,thesis_trusted,True,
157,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2716,""6"":2471,""7"":2193,""8"":1899}","{""5"":2380,""6"":2306,""7"":2531,""8"":2081}","[-48.45,49.28,-243.54]","[4.386790956578608,11.66986709513288,68.02032310031316]",0.0,1807816,coil_as_tip,thesis_trusted,True,
158,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2380,""6"":2307,""7"":2531,""8"":2081}","{""5"":2022,""6"":2656,""7"":2898,""8"":1730}","[-47.56,73.67,-248.5]","[10.666792855684719,-12.414550891953773,67.14386068211113]",0.0,1809984,coil_as_tip,thesis_trusted,True,
159,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2022,""6"":2656,""7"":2898,""8"":1730}","{""5"":2379,""6"":2307,""7"":2533,""8"":2081}","[-48.5,49.75,-243.62]","[4.492009431526128,11.204884719779514,68.0705273146827]",0.0,1812144,coil_as_tip,thesis_trusted,True,
160,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":2379,""6"":2307,""7"":2533,""8"":2081}","{""5"":1958,""6"":2471,""7"":2975,""8"":1898}","[-47.0,61.38,-255.81]","[17.300743718361247,0.2543910390213,66.61244154322466]",0.04054049192927778,1814312,coil_as_tip,thesis_trusted,True,
161,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":1958,""6"":2471,""7"":2975,""8"":1897}","{""5"":2457,""6"":2471,""7"":2455,""8"":1897}","[-50.08,61.06,-243.36]","[4.840745304651563,-0.10314203479529027,69.64755433049945]",0.03701413399539888,1816480,coil_as_tip,thesis_trusted,True,
162,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2457,""6"":2471,""7"":2455,""8"":1897}","{""5"":2195,""6"":2733,""7"":2714,""8"":1663}","[-46.51,80.10000000000001,-241.54]","[4.069965113737766,-19.21253084427218,66.06760220434829]",0.0,1818640,coil_as_tip,thesis_trusted,True,
163,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2733,""7"":2714,""8"":1663}","{""5"":2457,""6"":2472,""7"":2454,""8"":1897}","[-50.24,62.620000000000005,-241.99]","[3.556893291648919,-1.7352781589937294,69.80233055863397]",0.0,1820832,coil_as_tip,thesis_trusted,True,
164,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2564,""6"":2840,""7"":2346,""8"":1528}","{""5"":2457,""6"":2472,""7"":2454,""8"":1897}","{""5"":2564,""6"":2841,""7"":2348,""8"":1566}","[-42.18,89.01,-238.20000000000002]","[1.2342022802824602,-28.289095517777625,61.723983565463605]",0.023355310084298253,1822984,coil_as_tip,thesis_trusted,True,
165,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2564,""6"":2841,""7"":2348,""8"":1566}","{""5"":2457,""6"":2473,""7"":2453,""8"":1897}","[-50.230000000000004,63.07,-241.82]","[3.411611876387667,-2.1938399876087544,69.7916366483608]",0.0,1825136,coil_as_tip,thesis_trusted,True,
166,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2457,""6"":2473,""7"":2453,""8"":1897}","{""5"":2022,""6"":2306,""7"":2897,""8"":2080}","[-47.54,51.300000000000004,-250.11]","[11.059996077689505,10.009870783283837,67.13367454748794]",0.0,1827304,coil_as_tip,thesis_trusted,True,
167,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2022,""6"":2306,""7"":2897,""8"":2081}","{""5"":2457,""6"":2471,""7"":2454,""8"":1898}","[-50.120000000000005,60.84,-242.61]","[4.079768580353374,0.07580120999444517,69.68488716083054]",0.0,1829408,coil_as_tip,thesis_trusted,True,
168,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2564,""6"":2102,""7"":2346,""8"":2266}","{""5"":2456,""6"":2471,""7"":2454,""8"":1898}","{""5"":2564,""6"":2146,""7"":2348,""8"":2266}","[-43.050000000000004,35.67,-243.51]","[3.6373425454214043,25.260188793875347,62.62268628373283]",0.03885264694690704,1831560,coil_as_tip,thesis_trusted,True,
169,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2564,""6"":2146,""7"":2348,""8"":2266}","{""5"":2457,""6"":2471,""7"":2453,""8"":1901}","[-50.22,60.33,-241.76]","[3.2029800714811074,0.5388652975160397,69.78191067116371]",0.0,1833656,coil_as_tip,thesis_trusted,True,
170,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2457,""6"":2471,""7"":2453,""8"":1901}","{""5"":2195,""6"":2008,""7"":2713,""8"":2420}","[-34.13,25.62,-245.12]","[4.73138840471475,35.386114835780944,53.71035294999687]",0.0,1835824,coil_as_tip,thesis_trusted,True,
171,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2007,""7"":2713,""8"":2420}","{""5"":2457,""6"":2472,""7"":2454,""8"":1903}","[-50.230000000000004,59.980000000000004,-241.54]","[2.9642682654413193,0.876401612767296,69.79117941130573]",0.0,1837968,coil_as_tip,thesis_trusted,True,
172,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2457,""6"":2471,""7"":2454,""8"":1903}","{""5"":2195,""6"":2471,""7"":2714,""8"":1902}","[-50.26,60.300000000000004,-241.51]","[2.9515779393938715,0.5552336321033522,69.82101368389704]",0.0,1840120,coil_as_tip,thesis_trusted,True,
173,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2471,""7"":2714,""8"":1903}","{""5"":2456,""6"":2471,""7"":2454,""8"":1902}","[-50.27,60.44,-241.47]","[2.919201960759807,0.4132647745874465,69.83084422320634]",0.03723707911558449,1842304,coil_as_tip,thesis_trusted,True,
174,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2456,""6"":2471,""7"":2454,""8"":1902}","{""5"":2022,""6"":2656,""7"":2898,""8"":1731}","[-47.5,73.41,-248.01000000000002]","[10.163618699728943,-12.181513845343808,67.08213950514974]",0.0,1844464,coil_as_tip,thesis_trusted,True,
175,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2022,""6"":2656,""7"":2898,""8"":1732}","{""5"":2457,""6"":2471,""7"":2454,""8"":1897}","[-50.19,61.2,-242.31]","[3.7995060996276777,-0.2999809916553886,69.75373974844115]",0.0,1846616,coil_as_tip,thesis_trusted,True,
176,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2457,""6"":2471,""7"":2455,""8"":1897}","{""5"":2380,""6"":2306,""7"":2531,""8"":2081}","[-48.45,48.980000000000004,-243.02]","[3.8512740093341904,11.94119397755378,68.01850044023851]",0.023096292978152633,1848768,coil_as_tip,thesis_trusted,True,
177,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2380,""6"":2306,""7"":2531,""8"":2081}","{""5"":2456,""6"":2471,""7"":2454,""8"":1899}","[-50.14,59.61,-241.68]","[3.0842967129418923,1.253490200577474,69.70175140263987]",0.03950908989645541,1850944,coil_as_tip,thesis_trusted,True,
178,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2717,""6"":2471,""7"":2193,""8"":1897}","{""5"":2456,""6"":2471,""7"":2454,""8"":1899}","{""5"":2716,""6"":2471,""7"":2194,""8"":1899}","[-50.13,59.76,-241.65]","[3.062520695618076,1.1020864816392404,69.69161636632104]",0.04182145278900862,1853144,coil_as_tip,thesis_trusted,True,
179,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2716,""6"":2471,""7"":2194,""8"":1899}","{""5"":2457,""6"":2471,""7"":2453,""8"":1899}","[-50.15,59.84,-241.66]","[3.076777274625499,1.0227398739310374,69.7116379996262]",0.0,1855328,coil_as_tip,thesis_trusted,True,
180,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2457,""6"":2471,""7"":2453,""8"":1899}","{""5"":1859,""6"":2137,""7"":3082,""8"":2266}","[-37.71,39.78,-261.19]","[21.533476634161474,22.11809354316328,57.34578168792204]",0.0,1857480,coil_as_tip,thesis_trusted,True,
181,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":1859,""6"":2137,""7"":3082,""8"":2266}","{""5"":2457,""6"":2471,""7"":2455,""8"":1899}","[-50.03,59.480000000000004,-242.8]","[4.195975134661154,1.4441441875722418,69.59581678163833]",0.025361099978908896,1859648,coil_as_tip,thesis_trusted,True,
182,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1826,""6"":2840,""7"":3084,""8"":1528}","{""5"":2457,""6"":2471,""7"":2455,""8"":1899}","{""5"":1855,""6"":2841,""7"":3084,""8"":1563}","[-38.82,87.58,-257.36]","[20.30025855236326,-25.819754381649716,58.43339811857518]",0.0,1861848,coil_as_tip,thesis_trusted,True,
183,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":1855,""6"":2841,""7"":3084,""8"":1563}","{""5"":2457,""6"":2472,""7"":2455,""8"":1897}","[-50.160000000000004,62.47,-242.93]","[4.487644731428389,-1.5344370609074574,69.72574981256854]",0.03682800708338618,1863992,coil_as_tip,thesis_trusted,True,
184,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2457,""6"":2472,""7"":2455,""8"":1898}","{""5"":2195,""6"":2994,""7"":2714,""8"":1431}","[-34.51,95.76,-242.35]","[5.772078329614658,-34.80096443075364,54.06780016763978]",0.0,1866128,coil_as_tip,thesis_trusted,True,
