sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
143,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":2309,""6"":2601,""7"":2316,""8"":1681}","{""5"":2309,""6"":2254,""7"":2316,""8"":2028}","[-44.78,31.13,-189.97]","[-16.31087719230922,13.29429970758892,65.54457264524407]",0.0,14051208,coil_as_tip,thesis_trusted,True,
144,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":2309,""6"":2254,""7"":2316,""8"":2028}","{""5"":1793,""6"":2080,""7"":2862,""8"":2213}","[-34.88,16.16,-228.82]","[23.507765849767907,25.581897722120697,55.801677730439984]",0.0,14052944,coil_as_tip,thesis_trusted,True,
145,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1793,""6"":2080,""7"":2862,""8"":2213}","{""5"":2309,""6"":2239,""7"":2333,""8"":2028}","[-44.980000000000004,28.32,-192.38]","[-13.717822425169828,15.935937441293873,65.74955327477244]",0.0,14054712,coil_as_tip,thesis_trusted,True,
146,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1864,""6"":2416,""7"":2755,""8"":1843}","{""5"":2309,""6"":2239,""7"":2333,""8"":2028}","{""5"":1894,""6"":2417,""7"":2754,""8"":1847}","[-44.980000000000004,39.550000000000004,-226.87]","[19.935748882969733,2.405614920979062,65.95082598585594]",0.0,14056440,coil_as_tip,thesis_trusted,True,
147,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1894,""6"":2417,""7"":2754,""8"":1847}","{""5"":2309,""6"":2250,""7"":2333,""8"":2028}","[-45.15,29.14,-192.5]","[-13.654228437782336,15.110200923258226,65.92222350252038]",0.0,14058168,coil_as_tip,thesis_trusted,False,stale_telemetry
148,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1756,""6"":2785,""7"":2863,""8"":1474}","{""5"":2309,""6"":2250,""7"":2333,""8"":2028}","{""5"":1789,""6"":2785,""7"":2861,""8"":1514}","[-35.21,67.41,-232.29]","[23.511354814839308,-25.784286708043894,56.27852593023384]",0.0,14059920,coil_as_tip,thesis_trusted,True,
149,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1789,""6"":2785,""7"":2861,""8"":1514}","{""5"":2309,""6"":2252,""7"":2331,""8"":2028}","[-45.31,30.3,-191.99]","[-14.242077392765708,13.98769712365965,66.08259440390746]",0.0,14061672,coil_as_tip,thesis_trusted,True,
150,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2309,""6"":2252,""7"":2331,""8"":2028}","{""5"":1666,""6"":2417,""7"":3015,""8"":1844}","[-32.6,40.75,-243.9]","[36.905636818606496,0.02449729717930893,53.65942727319674]",0.0,14063408,coil_as_tip,thesis_trusted,True,
151,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1666,""6"":2417,""7"":3015,""8"":1844}","{""5"":2309,""6"":2250,""7"":2334,""8"":2028}","[-45.37,29.53,-192.73000000000002]","[-13.452123814466148,14.706208484540063,66.14435821546002]",0.0,14065152,coil_as_tip,thesis_trusted,True,
152,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2125,""6"":2938,""7"":2494,""8"":1321}","{""5"":2309,""6"":2250,""7"":2334,""8"":2028}","{""5"":2126,""6"":2939,""7"":2494,""8"":1388}","[-32.42,81.4,-209.43]","[-0.22647826932623616,-38.208724758278464,53.4093065931704]",0.0,14066872,coil_as_tip,thesis_trusted,True,
153,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":2126,""6"":2939,""7"":2494,""8"":1388}","{""5"":2308,""6"":2255,""7"":2330,""8"":2028}","[-45.44,31.05,-191.69]","[-14.5926071333418,13.260010554418209,66.21298289234603]",0.0,14068616,coil_as_tip,thesis_trusted,True,
154,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1941,""6"":2232,""7"":2678,""8"":2027}","{""5"":2308,""6"":2255,""7"":2329,""8"":2028}","{""5"":1962,""6"":2250,""7"":2677,""8"":2028}","[-45.34,28.14,-219.07]","[12.921482785388633,14.316637818465495,66.24289558009406]",0.03713165299996035,14070336,coil_as_tip,thesis_trusted,True,
155,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1962,""6"":2250,""7"":2677,""8"":2028}","{""5"":2309,""6"":2249,""7"":2333,""8"":2028}","[-45.31,29.63,-192.5]","[-13.688052549163473,14.621775766752002,66.08345872193954]",0.0,14072072,coil_as_tip,thesis_trusted,True,
156,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2647,""6"":2416,""7"":1972,""8"":1843}","{""5"":2309,""6"":2249,""7"":2333,""8"":2028}","{""5"":2646,""6"":2417,""7"":2037,""8"":1844}","[-31.7,44.230000000000004,-168.07]","[-38.98116084544441,1.663678914489715,52.38807998749062]",0.03906255200126907,14073792,coil_as_tip,thesis_trusted,True,
157,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":2646,""6"":2417,""7"":2037,""8"":1844}","{""5"":2309,""6"":2253,""7"":2316,""8"":2028}","[-44.660000000000004,30.12,-189.82]","[-16.39182835179355,14.311768963308374,65.42127129308668]",0.037131839999346994,14075528,coil_as_tip,thesis_trusted,True,
158,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2309,""6"":2253,""7"":2316,""8"":2028}","{""5"":1960,""6"":2601,""7"":2677,""8"":1678}","[-45.39,56.5,-220.36]","[12.295372541894693,-14.065535731479471,66.3709992248362]",0.0,14077264,coil_as_tip,thesis_trusted,True,
159,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":1960,""6"":2601,""7"":2677,""8"":1678}","{""5"":2309,""6"":2253,""7"":2330,""8"":2028}","[-45.17,30.75,-191.53]","[-14.73070103063219,13.569344676359165,65.94142723224269]",0.03713550700194901,14079000,coil_as_tip,thesis_trusted,True,
160,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1864,""6"":2416,""7"":2755,""8"":1843}","{""5"":2309,""6"":2253,""7"":2330,""8"":2028}","{""5"":1895,""6"":2417,""7"":2754,""8"":1845}","[-45.09,41.1,-226.89000000000001]","[19.85062230099163,0.8581155474642088,66.06483981840208]",0.03631588099960936,14080736,coil_as_tip,thesis_trusted,True,
161,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1895,""6"":2417,""7"":2754,""8"":1845}","{""5"":2387,""6"":2417,""7"":2263,""8"":1845}","[-44.64,43.43,-184.96]","[-22.138381904090267,1.3598151777885548,65.41052846549184]",0.0,14082472,coil_as_tip,thesis_trusted,True,
162,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2125,""6"":2677,""7"":2494,""8"":1582}","{""5"":2387,""6"":2417,""7"":2263,""8"":1845}","{""5"":2127,""6"":2678,""7"":2493,""8"":1612}","[-44.6,64.52,-206.33]","[-2.239652765113874,-21.123349211668142,65.5309348204673]",0.0,14084216,coil_as_tip,thesis_trusted,True,
163,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2127,""6"":2678,""7"":2493,""8"":1612}","{""5"":2387,""6"":2418,""7"":2262,""8"":1844}","[-44.43,46.02,-184.92000000000002]","[-22.351974316537593,-1.222180750243659,65.20687358838342]",0.0,14085952,coil_as_tip,thesis_trusted,True,
164,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2494,""6"":2785,""7"":2125,""8"":1474}","{""5"":2387,""6"":2418,""7"":2262,""8"":1844}","{""5"":2495,""6"":2785,""7"":2161,""8"":1513}","[-34.480000000000004,69.64,-183.26]","[-25.553298698552254,-24.704806240359986,55.30837257600497]",0.0,14087672,coil_as_tip,thesis_trusted,True,
165,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2494,""6"":2785,""7"":2161,""8"":1513}","{""5"":2387,""6"":2418,""7"":2243,""8"":1844}","[-43.46,47.42,-183.44]","[-23.918331589891864,-2.5219523700924285,64.23300571826657]",0.03695426900230814,14089408,coil_as_tip,thesis_trusted,True,
166,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1941,""6"":2232,""7"":2678,""8"":2027}","{""5"":2388,""6"":2418,""7"":2243,""8"":1844}","{""5"":1962,""6"":2252,""7"":2677,""8"":2028}","[-45.51,28.36,-218.82]","[12.65639446126795,14.114484957931083,66.41219531840642]",0.0,14091144,coil_as_tip,thesis_trusted,True,
167,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1961,""6"":2252,""7"":2677,""8"":2028}","{""5"":2387,""6"":2417,""7"":2263,""8"":1845}","[-44.53,43.51,-184.98]","[-22.12329232414305,1.2783344489084243,65.30083254305995]",0.0,14092888,coil_as_tip,thesis_trusted,True,
168,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2494,""6"":2047,""7"":2125,""8"":2212}","{""5"":2386,""6"":2417,""7"":2263,""8"":1845}","{""5"":2495,""6"":2086,""7"":2161,""8"":2213}","[-34.75,20.31,-179.85]","[-25.629430151716207,24.743425728966947,55.43666563689995]",0.0,14094632,coil_as_tip,thesis_trusted,True,
169,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2495,""6"":2086,""7"":2161,""8"":2213}","{""5"":2387,""6"":2417,""7"":2243,""8"":1847}","[-43.6,41.95,-183.14000000000001]","[-23.849363252835957,2.9562041731890787,64.35768232307197]",0.03664382600254612,14096368,coil_as_tip,thesis_trusted,True,
170,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2125,""6"":1894,""7"":2494,""8"":2365}","{""5"":2387,""6"":2418,""7"":2243,""8"":1847}","{""5"":2126,""6"":1958,""7"":2493,""8"":2365}","[-32.07,4.97,-201.79]","[-2.6920040393029865,38.561192565607726,52.8279489052837]",0.03795778399944538,14098104,coil_as_tip,thesis_trusted,True,
171,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2126,""6"":1958,""7"":2493,""8"":2365}","{""5"":2387,""6"":2417,""7"":2260,""8"":1849}","[-44.39,41.9,-184.42000000000002]","[-22.57273760159069,2.9220277116689815,65.15396048807496]",0.03794271000515437,14099840,coil_as_tip,thesis_trusted,True,
172,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2125,""6"":2416,""7"":2494,""8"":1843}","{""5"":2387,""6"":2418,""7"":2260,""8"":1849}","{""5"":2131,""6"":2418,""7"":2494,""8"":1847}","[-49.18,42.52,-205.3]","[-1.805496780222569,0.9090294707737456,70.0501270241983]",0.0,14101584,coil_as_tip,thesis_trusted,False,stale_telemetry
173,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2130,""6"":2418,""7"":2494,""8"":1847}","{""5"":2387,""6"":2417,""7"":2262,""8"":1845}","[-44.39,42.54,-184.55]","[-22.486203948143157,2.2747203802015292,65.1562288464034]",0.0,14103352,coil_as_tip,thesis_trusted,True,
174,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1941,""6"":2600,""7"":2678,""8"":1659}","{""5"":2386,""6"":2417,""7"":2262,""8"":1845}","{""5"":1961,""6"":2601,""7"":2677,""8"":1677}","[-45.45,56.65,-219.84]","[11.766155321600479,-14.179954417039738,66.42877030876878]",0.0,14105104,coil_as_tip,thesis_trusted,True,
175,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1961,""6"":2601,""7"":2677,""8"":1677}","{""5"":2387,""6"":2417,""7"":2262,""8"":1844}","[-44.25,44.34,-184.99]","[-22.167946900906344,0.44875264382792324,65.02298366785351]",0.03881759600335499,14106824,coil_as_tip,thesis_trusted,True,
176,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2309,""6"":2232,""7"":2310,""8"":2027}","{""5"":2386,""6"":2417,""7"":2262,""8"":1844}","{""5"":2309,""6"":2255,""7"":2316,""8"":2028}","[-44.84,30.46,-190.24]","[-15.996592845127424,13.94473495377013,65.60423284673294]",0.0,14108584,coil_as_tip,thesis_trusted,True,
177,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2309,""6"":2255,""7"":2316,""8"":2028}","{""5"":2387,""6"":2417,""7"":2262,""8"":1846}","[-44.4,42.35,-184.69]","[-22.333757013854523,2.4548743366119723,65.16645059848715]",0.03802069299854338,14110288,coil_as_tip,thesis_trusted,True,
178,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2647,""6"":2416,""7"":1972,""8"":1843}","{""5"":2386,""6"":2417,""7"":2261,""8"":1846}","{""5"":2647,""6"":2417,""7"":2036,""8"":1844}","[-31.53,44.62,-168.08]","[-38.9966683567815,1.273408055808254,52.219117938627086]",0.0,14112048,coil_as_tip,thesis_trusted,True,
179,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2647,""6"":2417,""7"":2036,""8"":1844}","{""5"":2387,""6"":2418,""7"":2243,""8"":1844}","[-43.480000000000004,43.61,-182.95000000000002]","[-24.150317520478552,1.3124602074903393,64.24092486499453]",0.0,14113768,coil_as_tip,thesis_trusted,True,
180,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1756,""6"":2047,""7"":2863,""8"":2212}","{""5"":2387,""6"":2417,""7"":2243,""8"":1844}","{""5"":1793,""6"":2079,""7"":2862,""8"":2213}","[-34.82,15.75,-228.69]","[23.406008308881155,25.99955809478317,55.739991297732935]",0.037912342006166,14115512,coil_as_tip,thesis_trusted,True,
181,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1793,""6"":2079,""7"":2862,""8"":2213}","{""5"":2387,""6"":2417,""7"":2261,""8"":1846}","[-44.39,42.34,-184.92000000000002]","[-22.103560685902124,2.4493122248050767,65.15757853505863]",0.0,14117264,coil_as_tip,thesis_trusted,True,
182,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1756,""6"":2785,""7"":2863,""8"":1474}","{""5"":2387,""6"":2417,""7"":2261,""8"":1846}","{""5"":1790,""6"":2785,""7"":2862,""8"":1512}","[-35.050000000000004,67.79,-231.93]","[23.127320476512466,-26.139599758368107,56.11768357494404]",0.0,14118984,coil_as_tip,thesis_trusted,True,
183,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1790,""6"":2785,""7"":2862,""8"":1512}","{""5"":2387,""6"":2417,""7"":2263,""8"":1844}","[-44.46,45.31,-185.3]","[-21.925098782380758,-0.5393406512875103,65.23698467597379]",0.0,14120720,coil_as_tip,thesis_trusted,True,
184,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2125,""6"":2938,""7"":2494,""8"":1321}","{""5"":2387,""6"":2417,""7"":2262,""8"":1844}","{""5"":2126,""6"":2939,""7"":2493,""8"":1387}","[-32.2,81.58,-208.02]","[-1.6443289051158843,-38.29385561754313,53.1826961093181]",0.0,14122448,coil_as_tip,thesis_trusted,True,
185,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2126,""6"":2939,""7"":2493,""8"":1387}","{""5"":2387,""6"":2419,""7"":2259,""8"":1844}","[-44.37,47.07,-184.96]","[-22.3825997433907,-2.2726551155625287,65.14972736332899]",0.0,14124184,coil_as_tip,thesis_trusted,True,
186,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2386,""6"":2419,""7"":2260,""8"":1844}","{""5"":2309,""6"":2601,""7"":2316,""8"":1677}","[-44.46,58.67,-192.34]","[-15.802362084249154,-14.343634503181661,65.30602506929259]",0.0,14125936,coil_as_tip,thesis_trusted,True,
187,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2309,""6"":2601,""7"":2316,""8"":1677}","{""5"":2386,""6"":2419,""7"":2261,""8"":1844}","[-44.32,46.99,-184.95000000000002]","[-22.38693918550885,-2.19230610442947,65.09947593895075]",0.0,14127656,coil_as_tip,thesis_trusted,True,
188,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":null,""6"":2419,""7"":2261,""8"":1844}","{""5"":1667,""6"":2417,""7"":3015,""8"":1844}","[-32.87,43.01,-243.9]","[36.75189264625203,-2.229576737492337,53.935131781114436]",0.0,14129408,coil_as_tip,thesis_trusted,True,
189,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":1668,""6"":2417,""7"":3015,""8"":1844}","{""5"":2387,""6"":2417,""7"":2263,""8"":1844}","[-44.660000000000004,45.06,-185.24]","[-21.969064924229286,-0.285292858428825,65.4360492316199]",0.0,14131152,coil_as_tip,thesis_trusted,True,
190,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2125,""6"":2155,""7"":2494,""8"":2104}","{""5"":2387,""6"":2417,""7"":2263,""8"":1844}","{""5"":2127,""6"":2186,""7"":2493,""8"":2104}","[-44.75,21.75,-204.18]","[-1.500568537243396,21.69452885552009,65.56211698707236]",0.0,14132880,coil_as_tip,thesis_trusted,True,
191,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2127,""6"":2186,""7"":2494,""8"":2104}","{""5"":2387,""6"":2417,""7"":2262,""8"":1846}","[-44.51,43.11,-185.0]","[-22.076261002600774,1.6760162742159395,65.27992272206433]",0.03810425099800341,14134616,coil_as_tip,thesis_trusted,True,
192,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2494,""6"":2785,""7"":2125,""8"":1474}","{""5"":2387,""6"":2417,""7"":2262,""8"":1846}","{""5"":2495,""6"":2785,""7"":2161,""8"":1514}","[-34.480000000000004,69.75,-183.24]","[-25.58067254682166,-24.813206613471152,55.30855017185009]",0.03799512299883645,14136336,coil_as_tip,thesis_trusted,True,
193,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2495,""6"":2785,""7"":2161,""8"":1514}","{""5"":2309,""6"":2601,""7"":2316,""8"":1666}","[-44.2,59.35,-192.47]","[-15.717270306120213,-15.031593784870395,65.04839856438056]",0.0,14138080,coil_as_tip,thesis_trusted,False,stale_telemetry
194,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2647,""6"":2416,""7"":1972,""8"":1843}","{""5"":2309,""6"":2601,""7"":2316,""8"":1666}","{""5"":2647,""6"":2417,""7"":2036,""8"":1844}","[-31.54,48.9,-168.39000000000001]","[-38.97611738559158,-3.0177080524318782,52.24148316129942]",0.036892405994876754,14139816,coil_as_tip,thesis_trusted,True,
195,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2647,""6"":2417,""7"":2036,""8"":1844}","{""5"":2309,""6"":2601,""7"":2317,""8"":1678}","[-44.33,58.76,-191.8]","[-16.34656847877656,-14.397384357163688,65.17354732266178]",0.0,14141552,coil_as_tip,thesis_trusted,True,
196,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2125,""6"":2677,""7"":2494,""8"":1582}","{""5"":2309,""6"":2601,""7"":2317,""8"":1678}","{""5"":2128,""6"":2677,""7"":2493,""8"":1611}","[-44.26,65.06,-204.5]","[-4.100244625357362,-21.539678123786402,65.18313003825445]",0.03808351200132165,14143280,coil_as_tip,thesis_trusted,True,
197,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2128,""6"":2677,""7"":2493,""8"":1611}","{""5"":2309,""6"":2601,""7"":2330,""8"":1665}","[-44.32,59.54,-192.87]","[-15.33158145283889,-15.247792631285591,65.1708818990154]",0.0,14145032,coil_as_tip,thesis_trusted,True,
198,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2125,""6"":1894,""7"":2494,""8"":2365}","{""5"":2309,""6"":2601,""7"":2330,""8"":1665}","{""5"":2126,""6"":1960,""7"":2493,""8"":2365}","[-32.19,4.94,-203.0]","[-1.4833301140516255,38.50986726592717,52.95393722232224]",0.0,14146784,coil_as_tip,thesis_trusted,True,
199,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2126,""6"":1960,""7"":2493,""8"":2365}","{""5"":2309,""6"":2601,""7"":2328,""8"":1680}","[-45.08,57.27,-193.0]","[-15.05243672912249,-12.98956421581542,65.92578761947615]",0.0,14148520,coil_as_tip,thesis_trusted,True,
200,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1603,""6"":2416,""7"":3016,""8"":1843}","{""5"":2309,""6"":2601,""7"":2328,""8"":1681}","{""5"":1667,""6"":2417,""7"":3015,""8"":1844}","[-32.730000000000004,42.5,-243.74]","[36.627335412419995,-1.7103499586908626,53.793043612445985]",0.0,14150256,coil_as_tip,thesis_trusted,False,stale_telemetry
201,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":1667,""6"":2417,""7"":3015,""8"":1844}","{""5"":2309,""6"":2601,""7"":2333,""8"":1676}","[-45.2,57.870000000000005,-194.38]","[-13.716646203452115,-13.680917170043614,66.05421956335775]",0.0,14152008,coil_as_tip,thesis_trusted,True,
202,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2386,""6"":2416,""7"":2233,""8"":1843}","{""5"":2309,""6"":2601,""7"":2333,""8"":1677}","{""5"":2387,""6"":2418,""7"":2263,""8"":1844}","[-44.4,46.21,-185.28]","[-22.00546918360243,-1.4361108346769882,65.17915875798651]",0.0,14153760,coil_as_tip,thesis_trusted,True,
203,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2309,""6"":2600,""7"":2310,""8"":1659}","{""5"":2387,""6"":2418,""7"":2263,""8"":1844}","{""5"":2309,""6"":2601,""7"":2317,""8"":1679}","[-44.76,57.9,-192.53]","[-15.562309031986274,-13.587346277724919,65.605027832047]",0.03801549499621615,14155488,coil_as_tip,thesis_trusted,True,
204,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2494,""6"":2047,""7"":2125,""8"":2212}","{""5"":2309,""6"":2601,""7"":2317,""8"":1679}","{""5"":2495,""6"":2087,""7"":2161,""8"":2213}","[-34.84,20.42,-179.85]","[-25.637284611286674,24.63393385035232,55.52694207891168]",0.0,14157224,coil_as_tip,thesis_trusted,True,
