sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
270,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1966,""6"":2609,""7"":2815,""8"":1697}","{""5"":1672,""6"":2425,""7"":3152,""8"":1863}","[-31.87,44.61,-241.63]","[34.06455875258891,-5.0329266494091485,51.80457224378833]",0.0,2526136,coil_as_tip,thesis_trusted,True,
271,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1671,""6"":2425,""7"":3152,""8"":1862}","{""5"":1955,""6"":2609,""7"":2817,""8"":1697}","[-45.1,55.52,-223.04]","[14.686303826915577,-14.520124429324106,65.00023116331162]",0.0,2527304,coil_as_tip,thesis_trusted,True,
272,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1955,""6"":2609,""7"":2817,""8"":1698}","{""5"":2132,""6"":2194,""7"":2632,""8"":2124}","[-44.7,21.47,-210.63]","[4.808329773297515,20.34731724178583,64.49255025191599]",0.03873545200076478,2528464,coil_as_tip,thesis_trusted,True,
273,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2132,""6"":2193,""7"":2632,""8"":2124}","{""5"":1963,""6"":2609,""7"":2815,""8"":1698}","[-45.550000000000004,54.9,-222.33]","[14.022393290677769,-13.84870379862867,65.44679262218257]",0.0,2529632,coil_as_tip,thesis_trusted,True,
274,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":1963,""6"":2610,""7"":2815,""8"":1698}","{""5"":2133,""6"":2947,""7"":2633,""8"":1400}","[-33.53,80.19,-215.74]","[5.629992148845645,-38.614519961565954,53.45869215304363]",0.03786352700080897,2530808,coil_as_tip,thesis_trusted,True,
275,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2132,""6"":2947,""7"":2633,""8"":1400}","{""5"":1963,""6"":2609,""7"":2815,""8"":1685}","[-45.01,57.230000000000004,-222.57]","[14.092411806822184,-16.191250375792542,64.91230881399493]",0.0,2532000,coil_as_tip,thesis_trusted,True,
276,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1963,""6"":2609,""7"":2815,""8"":1685}","{""5"":2500,""6"":2793,""7"":2291,""8"":1528}","[-39.22,70.02,-193.42000000000002]","[-15.900314083422103,-26.82210161210643,59.05977981671242]",0.039016341001115507,2533184,coil_as_tip,thesis_trusted,True,
277,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2500,""6"":2793,""7"":2291,""8"":1528}","{""5"":1967,""6"":2609,""7"":2815,""8"":1685}","[-45.26,57.18,-221.66]","[13.18781179864493,-16.074079625959193,65.15943194239284]",0.0,2534352,coil_as_tip,thesis_trusted,True,
278,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":1967,""6"":2609,""7"":2815,""8"":1685}","{""5"":2132,""6"":2686,""7"":2633,""8"":1628}","[-44.93,63.84,-212.3]","[3.365536809047086,-22.030428609038715,64.81458296024535]",0.03855824899983418,2535544,coil_as_tip,thesis_trusted,True,
279,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2132,""6"":2686,""7"":2633,""8"":1628}","{""5"":1967,""6"":2609,""7"":2815,""8"":1684}","[-45.21,57.31,-221.67000000000002]","[13.188394389219951,-16.20457609889271,65.10972951649494]",0.03711241900055029,2536736,coil_as_tip,thesis_trusted,True,
280,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":1967,""6"":2609,""7"":2815,""8"":1684}","{""5"":1899,""6"":2428,""7"":2892,""8"":1862}","[-44.96,45.1,-228.1]","[20.49731252582845,-4.499621838673285,64.85426633220665]",0.0,2537936,coil_as_tip,thesis_trusted,True,
281,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1899,""6"":2428,""7"":2892,""8"":1862}","{""5"":1955,""6"":2609,""7"":2817,""8"":1696}","[-45.18,56.25,-222.59]","[14.183744892478444,-15.214972812320475,65.08035757633957]",0.0,2539128,coil_as_tip,thesis_trusted,True,
282,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1955,""6"":2609,""7"":2817,""8"":1696}","{""5"":1793,""6"":2096,""7"":3000,""8"":2232}","[-34.730000000000004,17.01,-230.9]","[25.379563000135818,23.286092380318806,54.57522378697773]",0.0369596790005744,2540320,coil_as_tip,thesis_trusted,True,
283,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1793,""6"":2096,""7"":3000,""8"":2232}","{""5"":1956,""6"":2609,""7"":2817,""8"":1697}","[-45.35,55.1,-222.46]","[14.137951244706272,-14.058152706626224,65.2476004682222]",0.0,2541504,coil_as_tip,thesis_trusted,True,
284,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1956,""6"":2609,""7"":2817,""8"":1697}","{""5"":2393,""6"":2426,""7"":2392,""8"":1862}","[-48.24,44.28,-196.22]","[-11.246019776185847,-1.3363555420032114,68.03542975149966]",0.0,2542680,coil_as_tip,thesis_trusted,True,
285,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2393,""6"":2426,""7"":2392,""8"":1862}","{""5"":1966,""6"":2609,""7"":2815,""8"":1695}","[-45.56,55.71,-221.45000000000002]","[13.085328874536941,-14.591959893727712,65.4557735520199]",0.0,2543864,coil_as_tip,thesis_trusted,True,
286,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1966,""6"":2609,""7"":2815,""8"":1695}","{""5"":1963,""6"":2263,""7"":2815,""8"":2047}","[-45.46,29.19,-220.65]","[14.232882711698721,11.914999869402614,65.29891595225149]",0.0,2545016,coil_as_tip,thesis_trusted,True,
287,repeat,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1963,""6"":2263,""7"":2815,""8"":2047}","{""5"":1962,""6"":2609,""7"":2817,""8"":1697}","[-45.52,55.01,-221.98000000000002]","[13.665356134571056,-13.932806925505894,65.41595217457407]",0.03541347899954417,2546184,coil_as_tip,thesis_trusted,True,
288,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1962,""6"":2609,""7"":2816,""8"":1697}","{""5"":1793,""6"":2095,""7"":3000,""8"":2232}","[-35.18,17.31,-230.87]","[25.326340815670136,22.990122677376917,55.02574496741343]",0.037108180000359425,2547352,coil_as_tip,thesis_trusted,True,
289,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1793,""6"":2095,""7"":3000,""8"":2232}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-32.26,39.86,-241.94]","[34.72098447864013,-0.3175797926343975,52.18576679579898]",0.0,2548560,coil_as_tip,thesis_trusted,True,
290,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":1955,""6"":2609,""7"":2817,""8"":1699}","[-45.26,55.160000000000004,-223.06]","[14.732191949730975,-14.162198370637249,65.15955227521263]",0.0371488099990529,2549720,coil_as_tip,thesis_trusted,True,
291,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1955,""6"":2609,""7"":2817,""8"":1699}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-32.34,43.95,-242.44]","[34.919423979969,-4.433042939189612,52.2756826100823]",0.03709029099991312,2550912,coil_as_tip,thesis_trusted,True,
292,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2686,""7"":2633,""8"":1629}","[-44.69,63.28,-214.58]","[5.681152691930464,-21.639694627571693,64.58038210912574]",0.0,2552088,coil_as_tip,thesis_trusted,True,
293,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":2686,""7"":2633,""8"":1629}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-31.580000000000002,45.68,-242.36]","[34.714948035211194,-6.154237885745978,51.518994071802354]",0.03704438500062679,2553256,coil_as_tip,thesis_trusted,True,
294,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":1776,""6"":2793,""7"":3002,""8"":1531}","[-34.730000000000004,66.66,-234.37]","[25.198627772436055,-26.484561781996213,54.68768132835707]",0.03800695700010692,2554432,coil_as_tip,thesis_trusted,True,
295,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1776,""6"":2793,""7"":3002,""8"":1531}","{""5"":1667,""6"":2425,""7"":3152,""8"":1862}","[-32.11,46.58,-242.67000000000002]","[34.95657069257112,-7.0733437889212425,52.05178186276487]",0.0,2555600,coil_as_tip,thesis_trusted,True,
296,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":1667,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2947,""7"":2633,""8"":1399}","[-31.73,81.55,-212.04]","[1.8454225477953514,-39.7035877076001,51.65022197652587]",0.0364944969987846,2556744,coil_as_tip,thesis_trusted,True,
297,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":2947,""7"":2633,""8"":1399}","{""5"":1668,""6"":2425,""7"":3152,""8"":1862}","[-33.1,45.78,-246.78]","[39.11130049892637,-6.5746740554863905,53.052655847409866]",0.0,2557920,coil_as_tip,thesis_trusted,True,
298,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1668,""6"":2425,""7"":3152,""8"":1862}","{""5"":2315,""6"":2261,""7"":2460,""8"":2047}","[-47.13,28.34,-204.96]","[-1.3572727084996075,13.917180486266446,66.91935624782417]",0.03708073699999659,2559112,coil_as_tip,thesis_trusted,True,
299,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2315,""6"":2261,""7"":2460,""8"":2047}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-31.990000000000002,43.01,-241.88]","[34.43088965041636,-3.455301633283682,51.922049823743194]",0.0,2560296,coil_as_tip,thesis_trusted,True,
300,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":1964,""7"":2633,""8"":2385}","[-31.98,4.34,-210.67000000000002]","[6.141356602986718,37.399335807802075,51.7376060224979]",0.0,2561488,coil_as_tip,thesis_trusted,True,
301,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":1964,""7"":2633,""8"":2385}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","[-32.87,37.26,-246.36]","[39.31799635420384,1.9526405528947492,52.80389412788506]",0.0,2562696,coil_as_tip,thesis_trusted,True,
302,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2192,""7"":2632,""8"":2124}","[-44.26,20.88,-213.08]","[7.2962650374495865,20.755048816232716,64.05880714293585]",0.0,2563880,coil_as_tip,thesis_trusted,True,
303,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":2192,""7"":2632,""8"":2124}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","[-31.91,39.480000000000004,-242.25]","[35.05903013428042,0.037866495548044554,51.83593387722209]",0.0,2565056,coil_as_tip,thesis_trusted,True,
304,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","{""5"":2500,""6"":2793,""7"":2290,""8"":1530}","[-39.35,68.66,-194.82]","[-14.404717023402156,-25.568146242653718,59.191253637225614]",0.0,2566232,coil_as_tip,thesis_trusted,True,
305,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2500,""6"":2793,""7"":2290,""8"":1530}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-31.84,44.71,-243.85]","[36.27132235043484,-5.295536644619133,51.78154153303426]",0.0,2567416,coil_as_tip,thesis_trusted,True,
306,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":1881,""6"":2426,""7"":2894,""8"":1862}","[-44.25,42.56,-229.59]","[22.171639790616155,-2.0773543941854697,64.14359859144237]",0.0,2568584,coil_as_tip,thesis_trusted,True,
307,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1881,""6"":2426,""7"":2894,""8"":1862}","{""5"":1668,""6"":2425,""7"":3152,""8"":1862}","[-31.900000000000002,44.11,-243.48000000000002]","[35.94615410315342,-4.669882489882184,51.8391825741448]",0.0,2569784,coil_as_tip,thesis_trusted,True,
308,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2131,""6"":2424,""7"":2632,""8"":1862}","{""5"":1668,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2427,""7"":2632,""8"":1863}","[-49.11,42.17,-214.85]","[7.485970052589238,-0.5963641246324727,68.95785576852484]",0.0,2570968,coil_as_tip,thesis_trusted,True,
309,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2132,""6"":2427,""7"":2632,""8"":1863}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","[-33.51,41.28,-246.54]","[39.200815886700724,-2.06827176142162,53.452687545403165]",0.0,2572168,coil_as_tip,thesis_trusted,True,
310,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":1669,""6"":2425,""7"":3152,""8"":1863}","{""5"":2315,""6"":2609,""7"":2460,""8"":1698}","[-47.230000000000004,57.34,-206.17000000000002]","[-2.277827914579035,-15.093163276027816,67.08255216099248]",0.0,2573360,coil_as_tip,thesis_trusted,True,
311,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2315,""6"":2609,""7"":2460,""8"":1697}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-32.03,44.44,-242.16]","[34.60513559382042,-4.901891079019272,51.9658371129222]",0.0,2574552,coil_as_tip,thesis_trusted,True,
312,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":2393,""6"":2426,""7"":2394,""8"":1862}","[-48.38,43.78,-196.74]","[-10.6911543777654,-0.8755214938426477,68.17598710524426]",0.03809379400081525,2575728,coil_as_tip,thesis_trusted,True,
313,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2393,""6"":2426,""7"":2393,""8"":1862}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-31.87,43.480000000000004,-243.55]","[36.06225921020183,-4.046782433965319,51.808103249286134]",0.0,2576912,coil_as_tip,thesis_trusted,True,
314,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":1954,""6"":2263,""7"":2817,""8"":2047}","[-44.95,28.32,-221.82]","[15.4650095761844,12.695691074942488,64.79069884175111]",0.0,2578080,coil_as_tip,thesis_trusted,True,
315,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":1954,""6"":2263,""7"":2816,""8"":2047}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","[-31.68,41.36,-242.78]","[35.45037626473902,-1.8764575076183476,51.61140811683792]",0.03788488699865411,2579256,coil_as_tip,thesis_trusted,True,
316,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":1669,""6"":2425,""7"":3152,""8"":1862}","{""5"":2653,""6"":2425,""7"":2163,""8"":1862}","[-39.36,45.06,-176.52]","[-30.92444094227801,-0.6896424533104195,59.0970684592488]",0.03901377500005765,2580408,coil_as_tip,thesis_trusted,True,
317,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2653,""6"":2425,""7"":2163,""8"":1862}","{""5"":1671,""6"":2425,""7"":3152,""8"":1863}","[-32.13,42.42,-244.05]","[36.637905138530385,-3.0257186827976383,52.06744969952237]",0.0,2581592,coil_as_tip,thesis_trusted,True,
318,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":1671,""6"":2425,""7"":3152,""8"":1862}","{""5"":2500,""6"":2092,""7"":2290,""8"":2232}","[-39.02,17.1,-190.88]","[-14.55147210425747,26.141079549795485,58.74344688007574]",0.0,2582760,coil_as_tip,thesis_trusted,True,
319,repeat,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2500,""6"":2093,""7"":2290,""8"":2233}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","[-32.45,39.72,-244.97]","[37.75253046318855,-0.3997414774155601,52.38471000659591]",0.0,2583944,coil_as_tip,thesis_trusted,True,
320,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":1670,""6"":2425,""7"":3152,""8"":1862}","{""5"":2132,""6"":2192,""7"":2632,""8"":2124}","[-44.47,21.16,-212.20000000000002]","[6.39749580623058,20.540818118595475,64.26669912739857]",0.0,2585112,coil_as_tip,thesis_trusted,True,
321,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2132,""6"":2192,""7"":2632,""8"":2125}","{""5"":1797,""6"":2092,""7"":3000,""8"":2232}","[-35.050000000000004,16.37,-230.32]","[24.847144132015643,23.967629998201552,54.892141164665276]",0.0,2586288,coil_as_tip,thesis_trusted,True,
322,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":1797,""6"":2091,""7"":3000,""8"":2231}","{""5"":1954,""6"":2248,""7"":2817,""8"":2047}","[-44.54,26.67,-221.34]","[15.108507613487717,14.375515313824287,64.37585323546058]",0.0,2587472,coil_as_tip,thesis_trusted,True,
323,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1954,""6"":2248,""7"":2816,""8"":2047}","{""5"":1797,""6"":2091,""7"":3000,""8"":2232}","[-34.52,16.17,-230.03]","[24.57412608729902,24.18715596491797,54.36085075707605]",0.037088778999532224,2588632,coil_as_tip,thesis_trusted,True,
324,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":1797,""6"":2091,""7"":3000,""8"":2232}","{""5"":1955,""6"":2609,""7"":2817,""8"":1701}","[-45.39,54.5,-222.31]","[14.03224729883459,-13.448678419180375,65.28591193869167]",0.0,2589816,coil_as_tip,thesis_trusted,True,
325,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":1955,""6"":2609,""7"":2817,""8"":1701}","{""5"":1791,""6"":2094,""7"":3000,""8"":2232}","[-34.550000000000004,16.82,-230.35]","[24.84550203883589,23.515507808293187,54.39315937248999]",0.037128353000298375,2590976,coil_as_tip,thesis_trusted,True,
326,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":1791,""6"":2094,""7"":3000,""8"":2232}","{""5"":2133,""6"":2686,""7"":2632,""8"":1632}","[-45.07,62.76,-213.65]","[4.790703290988631,-21.05202888188807,64.95647895265475]",0.0,2592192,coil_as_tip,thesis_trusted,True,
327,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2132,""6"":2686,""7"":2633,""8"":1632}","{""5"":1791,""6"":2095,""7"":3000,""8"":2232}","[-35.21,17.17,-230.25]","[24.718194939396398,23.175283273107837,55.05356846395544]",0.0,2593376,coil_as_tip,thesis_trusted,True,
328,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":1791,""6"":2095,""7"":3000,""8"":2232}","{""5"":2132,""6"":1964,""7"":2633,""8"":2384}","[-31.900000000000002,4.39,-211.11]","[6.576733483735609,37.31702004706378,51.65904975448933]",0.038867314000526676,2594512,coil_as_tip,thesis_trusted,True,
329,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2132,""6"":1964,""7"":2633,""8"":2384}","{""5"":1797,""6"":2067,""7"":3000,""8"":2232}","[-33.74,14.88,-229.63]","[24.272072744899646,25.501243596530156,53.576990135033284]",0.0,2595720,coil_as_tip,thesis_trusted,True,
330,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1797,""6"":2067,""7"":3000,""8"":2232}","{""5"":2315,""6"":2248,""7"":2460,""8"":2047}","[-46.72,26.44,-203.72]","[-2.4533883083753096,15.902068106819698,66.50168206202426]",0.0,2596920,coil_as_tip,thesis_trusted,True,
331,repeat,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2315,""6"":2248,""7"":2460,""8"":2047}","{""5"":1799,""6"":2087,""7"":3000,""8"":2232}","[-34.480000000000004,16.04,-229.72]","[24.274612688371178,24.339449684266057,54.31963975235847]",0.03804983400004858,2598080,coil_as_tip,thesis_trusted,True,
